"2016-11"	[0.1691442485,[1210.5314861461,1191]]
"2016-12"	[0.1783278863,[1254.323268206,1126]]
"2017-01"	[0.1743288349,[1671.1131601006,1193]]
"2017-02"	[0.1667810106,[1170.8850855746,1227]]
"2017-03"	[0.1869101942,[1193.3432732316,1442]]
"2017-04"	[0.1816795666,[1022.7561919505,1292]]
"2017-05"	[0.1701074128,[1006.1606104651,1376]]
"2017-06"	[0.173222003,[900.3459787557,1318]]
"2017-07"	[0.1678267348,[1107.6245434624,1369]]
"2017-08"	[0.1834440876,[859.2416058394,1370]]
"2017-09"	[0.1830967068,[1227.8819277108,1245]]
"2017-10"	[0.1920537791,[616.3386627907,1376]]
"2017-11"	[0.1644334835,[579.7665165165,1332]]
"2017-12"	[0.1497791809,[501.366894198,1172]]
"2018-01"	[0.1891611597,[505.0833995234,1259]]
"2018-02"	[0.1725252937,[348.7126076742,1277]]
"2018-03"	[0.1605549326,[329.5422285309,1409]]
"2018-04"	[0.1830670713,[329.5660091047,1318]]
"2018-05"	[0.1778403072,[288.160936357,1367]]
"2018-06"	[0.1829873749,[474.0038491147,1299]]
"2018-07"	[0.1764857843,[226.3172268908,1428]]
"2018-08"	[0.1992511186,[200.1349152542,1475]]
"2018-09"	[0.1904657258,[153.535483871,1240]]
"2018-10"	[0.1893274841,[135.8505990134,1419]]
"2018-11"	[0.1993314869,[84.4424198251,1372]]
"2018-12"	[0.1788326842,[95.4513124471,1181]]
"2019-01"	[0.1829121565,[86.7776852623,1201]]
"2019-02"	[0.210738674,[45.2217837411,1267]]
"2019-03"	[0.2489738095,[30.5,84]]
