"2017-04"	[0.2678602564,[1600.9615384615,78]]
"2017-05"	[0.2455835294,[1478.6705882353,85]]
"2017-06"	[0.2684164835,[1496.3076923077,91]]
"2017-07"	[0.1459696629,[727.8988764045,89]]
"2017-08"	[0.2160513889,[934.4583333333,72]]
"2017-09"	[0.2042810127,[760.0759493671,79]]
"2017-10"	[0.2307894737,[1034.8421052632,76]]
"2017-11"	[0.209268,[348.08,75]]
"2017-12"	[0.2927152542,[2193.5593220339,59]]
"2018-01"	[0.2935526882,[675.4946236559,93]]
"2018-02"	[0.2441,[385.3333333333,66]]
"2018-03"	[0.1939928571,[611.6428571429,70]]
"2018-04"	[0.252152381,[172.2698412698,63]]
"2018-05"	[0.3592689189,[198.0810810811,74]]
"2018-06"	[0.2111164179,[463.8805970149,67]]
"2018-07"	[0.3049236111,[165.2361111111,72]]
"2018-08"	[0.3182846154,[1013.7384615385,65]]
"2018-09"	[0.0773672414,[171.5517241379,58]]
"2018-10"	[0.2433080645,[75.7096774194,62]]
"2018-11"	[0.242604918,[210.3606557377,61]]
"2018-12"	[0.2406369565,[112.2391304348,46]]
"2019-01"	[0.2425210526,[39.1578947368,57]]
"2019-02"	[0.2873509804,[46.9803921569,51]]
"2019-03"	[-0.1803,[26.0,1]]
