"2017-02"	[0.1814994094,[445.8720472441,508]]
"2017-03"	[0.2099487644,[543.5255354201,607]]
"2017-04"	[0.2278431262,[386.4199623352,531]]
"2017-05"	[0.2015165414,[536.4605263158,532]]
"2017-06"	[0.227774898,[438.4040816327,490]]
"2017-07"	[0.1872473795,[326.6100628931,477]]
"2017-08"	[0.2090411429,[295.419047619,525]]
"2017-09"	[0.2414211765,[259.4329411765,425]]
"2017-10"	[0.199995171,[270.3943661972,497]]
"2017-11"	[0.2119686354,[230.4582484725,491]]
"2017-12"	[0.1639872449,[259.9005102041,392]]
"2018-01"	[0.2091134703,[212.303652968,438]]
"2018-02"	[0.2297498938,[143.4543524416,471]]
"2018-03"	[0.1931783178,[175.5831775701,535]]
"2018-04"	[0.2132100806,[126.3528225806,496]]
"2018-05"	[0.217508142,[118.7077244259,479]]
"2018-06"	[0.2290279167,[137.275,480]]
"2018-07"	[0.2157149688,[90.6070686071,481]]
"2018-08"	[0.2370146444,[75.2384937238,478]]
"2018-09"	[0.2113519814,[64.5734265734,429]]
"2018-10"	[0.2039440678,[60.3644067797,472]]
"2018-11"	[0.228880787,[54.4421296296,432]]
"2018-12"	[0.1716076531,[62.3903061224,392]]
"2019-01"	[0.2008413613,[53.0418848168,382]]
"2019-02"	[0.2187830882,[294.3088235294,408]]
"2019-03"	[0.3587409091,[32.9090909091,22]]
