"2016-11"	[0.1993950073,[977.6815317499,2063]]
"2016-12"	[0.2256377432,[808.248540856,2056]]
"2017-01"	[0.1915181393,[1014.2678821879,2139]]
"2017-02"	[0.2088476214,[872.8140776699,2060]]
"2017-03"	[0.2117563119,[1008.7927617406,2321]]
"2017-04"	[0.1939639084,[906.0280504909,2139]]
"2017-05"	[0.1827234795,[678.2659123055,2121]]
"2017-06"	[0.203825308,[679.1190965092,1948]]
"2017-07"	[0.2022310665,[564.8664383562,2044]]
"2017-08"	[0.2089999508,[559.2429906542,2033]]
"2017-09"	[0.2008900056,[483.5817978783,1791]]
"2017-10"	[0.2104428647,[621.8986737401,1885]]
"2017-11"	[0.2077291011,[490.9325842697,1780]]
"2017-12"	[0.1993832918,[420.5891521197,1604]]
"2018-01"	[0.2193135229,[345.2925130586,1723]]
"2018-02"	[0.1994507937,[312.1904761905,1575]]
"2018-03"	[0.198962808,[337.135243553,1745]]
"2018-04"	[0.2095213145,[251.8255528256,1628]]
"2018-05"	[0.2117518129,[234.8619883041,1710]]
"2018-06"	[0.201950609,[236.5414129111,1642]]
"2018-07"	[0.2090661017,[202.062774639,1593]]
"2018-08"	[0.1946522301,[162.8888170653,1547]]
"2018-09"	[0.2161721074,[151.1246556474,1452]]
"2018-10"	[0.2117645649,[234.0214375788,1586]]
"2018-11"	[0.2175571429,[100.9029391661,1463]]
"2018-12"	[0.2067756019,[75.7616372392,1246]]
"2019-01"	[0.2190407674,[54.0391686651,1251]]
"2019-02"	[0.1961161533,[77.4725770098,1331]]
"2019-03"	[0.2393077922,[38.2337662338,77]]
