"2017-05"	[0.157997619,[838.5952380952,42]]
"2017-06"	[0.1354548387,[606.3870967742,31]]
"2017-07"	[0.080216,[1797.48,25]]
"2017-08"	[0.164909375,[230.4375,32]]
"2017-09"	[0.23924,[495.84,25]]
"2017-10"	[0.0721517241,[201.9310344828,29]]
"2017-11"	[0.1572897436,[313.1538461538,39]]
"2017-12"	[0.16211875,[260.3125,16]]
"2018-01"	[0.0158814815,[326.1111111111,27]]
"2018-02"	[0.0718346154,[181.4615384615,26]]
"2018-03"	[0.1962774194,[179.0322580645,31]]
"2018-04"	[0.1688117647,[84.6764705882,34]]
"2018-05"	[0.2391695652,[188.7826086957,23]]
"2018-06"	[0.2201517241,[238.0,29]]
"2018-07"	[-0.0126526316,[65.7368421053,19]]
"2018-08"	[0.1982,[71.2941176471,17]]
"2018-09"	[0.191715,[71.4,20]]
"2018-10"	[0.0231181818,[60.8181818182,22]]
"2018-11"	[0.1730047619,[44.9523809524,21]]
"2018-12"	[0.0767333333,[87.2,15]]
"2019-01"	[0.1307857143,[40.9523809524,21]]
"2019-02"	[0.0936636364,[34.8636363636,22]]
