"2017-03"	[0.1304315789,[345.3492822967,209]]
"2017-04"	[0.1470331818,[375.8181818182,220]]
"2017-05"	[0.1761244318,[460.4375,176]]
"2017-06"	[0.1179050955,[532.050955414,157]]
"2017-07"	[0.18726875,[325.68125,160]]
"2017-08"	[0.2430076923,[367.6474358974,156]]
"2017-09"	[0.1476235294,[330.0065359477,153]]
"2017-10"	[0.1891983333,[309.9666666667,180]]
"2017-11"	[0.2145132597,[248.7900552486,181]]
"2017-12"	[0.1139126667,[285.66,150]]
"2018-01"	[0.1657266667,[190.8518518519,135]]
"2018-02"	[0.208012766,[277.6737588652,141]]
"2018-03"	[0.1952677778,[155.0611111111,180]]
"2018-04"	[0.1295302013,[135.1208053691,149]]
"2018-05"	[0.2343527778,[116.4375,144]]
"2018-06"	[0.0868354545,[133.0545454545,110]]
"2018-07"	[0.1437725806,[150.3790322581,124]]
"2018-08"	[0.1755211864,[129.5762711864,118]]
"2018-09"	[0.1565274074,[85.3111111111,135]]
"2018-10"	[0.1612608108,[74.6959459459,148]]
"2018-11"	[0.1754111702,[92.2553191489,188]]
"2018-12"	[0.1315643357,[57.8741258741,143]]
"2019-01"	[0.188089781,[64.1167883212,137]]
"2019-02"	[0.2057847682,[59.9470198675,151]]
"2019-03"	[0.37785,[45.1666666667,6]]

